     1,        3241.65928000,             3241.65928000,        3349.91928000,  1,  1,         108.26000000,           0.00000000,           108.26
     2,        4148.55433800,             4148.55433800,        4256.81433800,  1,  1,         108.26000000,           0.00000000,           108.26
     3,        4729.08457700,             4729.08457700,        4837.34457700,  1,  1,         108.26000000,           0.00000000,           108.26
     4,        7909.28627100,             7909.28627100,        8017.54627100,  1,  1,         108.26000000,           0.00000000,           108.26
     5,       12380.15424800,            12380.15424800,       12488.41424800,  1,  1,         108.26000000,           0.00000000,           108.26
     6,       13417.11522900,            13417.11522900,       13525.37522900,  1,  1,         108.26000000,           0.00000000,           108.26
     7,       15281.33987300,            15281.33987300,       15389.59987300,  1,  1,         108.26000000,           0.00000000,           108.26
     8,       15891.57932000,            15891.57932000,       15999.83932000,  1,  1,         108.26000000,           0.00000000,           108.26
     9,       16214.96679700,            16214.96679700,       16323.22679700,  1,  1,         108.26000000,           0.00000000,           108.26
    10,       16475.87751200,            16475.87751200,       16584.13751200,  1,  1,         108.26000000,           0.00000000,           108.26
    11,       18244.03937100,            18244.03937100,       18352.29937100,  1,  1,         108.26000000,           0.00000000,           108.26
    12,       18614.27514400,            18614.27514400,       18722.53514400,  1,  1,         108.26000000,           0.00000000,           108.26
    13,       18918.24051300,            18918.24051300,       19026.50051300,  1,  1,         108.26000000,           0.00000000,           108.26
    14,       19124.47548000,            19124.47548000,       19232.73548000,  1,  1,         108.26000000,           0.00000000,           108.26
    15,       19328.33187000,            19328.33187000,       19436.59187000,  1,  1,         108.26000000,           0.00000000,           108.26
    16,       19573.02621400,            19573.02621400,       19681.28621400,  1,  1,         108.26000000,           0.00000000,           108.26
    17,       19891.19353500,            19891.19353500,       19999.45353500,  1,  1,         108.26000000,           0.00000000,           108.26
    18,       20358.12905000,            20358.12905000,       20466.38905000,  1,  1,         108.26000000,           0.00000000,           108.26
    19,       20500.78078500,            20500.78078500,       20609.04078500,  1,  1,         108.26000000,           0.00000000,           108.26
    20,       20923.32512700,            20923.32512700,       21031.58512700,  1,  1,         108.26000000,           0.00000000,           108.26
    21,       21857.43450500,            21857.43450500,       21965.69450500,  1,  1,         108.26000000,           0.00000000,           108.26
    22,       23533.45565800,            23533.45565800,       23641.71565800,  1,  1,         108.26000000,           0.00000000,           108.26
    23,       24141.60721700,            24141.60721700,       24249.86721700,  1,  1,         108.26000000,           0.00000000,           108.26
    24,       27813.61255400,            27813.61255400,       27921.87255400,  1,  1,         108.26000000,           0.00000000,           108.26
    25,       28382.79418900,            28382.79418900,       28491.05418900,  1,  1,         108.26000000,           0.00000000,           108.26
    26,       28473.99350000,            28473.99350000,       28582.25350000,  1,  2,         108.26000000,           0.00000000,           108.26
    27,       28932.90038300,            28932.90038300,       29041.16038300,  1,  1,         108.26000000,           0.00000000,           108.26
    28,       30658.48652700,            30658.48652700,       30766.74652700,  1,  1,         108.26000000,           0.00000000,           108.26
    29,       31606.06280000,            31606.06280000,       31714.32280000,  1,  1,         108.26000000,           0.00000000,           108.26
    30,       32422.45424900,            32422.45424900,       32530.71424900,  1,  1,         108.26000000,           0.00000000,           108.26
    31,       34721.32400100,            34721.32400100,       34829.58400100,  1,  1,         108.26000000,           0.00000000,           108.26
    32,       35642.90303400,            35642.90303400,       35751.16303400,  1,  1,         108.26000000,           0.00000000,           108.26
