     1,        3241.65928000,             3241.65928000,        3458.17928000,  1,  1,         216.52000000,           0.00000000,           216.52
     2,        4148.55433800,             4148.55433800,        4365.07433800,  1,  2,         216.52000000,           0.00000000,           216.52
     3,        4729.08457700,             4729.08457700,        4945.60457700,  1,  3,         216.52000000,           0.00000000,           216.52
     4,        7909.28627100,             7909.28627100,        8125.80627100,  1,  4,         216.52000000,           0.00000000,           216.52
     5,       12380.15424800,            12380.15424800,       12596.67424800,  1,  4,         216.52000000,           0.00000000,           216.52
     6,       13417.11522900,            13417.11522900,       13633.63522900,  1,  4,         216.52000000,           0.00000000,           216.52
     7,       15281.33987300,            15281.33987300,       15497.85987300,  1,  4,         216.52000000,           0.00000000,           216.52
     8,       15891.57932000,            15891.57932000,       16108.09932000,  1,  4,         216.52000000,           0.00000000,           216.52
     9,       16214.96679700,            16214.96679700,       16431.48679700,  1,  4,         216.52000000,           0.00000000,           216.52
    10,       16475.87751200,            16475.87751200,       16692.39751200,  1,  4,         216.52000000,           0.00000000,           216.52
    11,       18244.03937100,            18244.03937100,       18460.55937100,  1,  4,         216.52000000,           0.00000000,           216.52
    12,       18614.27514400,            18614.27514400,       18830.79514400,  1,  4,         216.52000000,           0.00000000,           216.52
    13,       18918.24051300,            18918.24051300,       19134.76051300,  1,  4,         216.52000000,           0.00000000,           216.52
    14,       19124.47548000,            19134.76051300,       19351.28051300,  1,  4,         226.80503300,          10.28503300,           216.52
    15,       19328.33187000,            19351.28051300,       19567.80051300,  1,  4,         239.46864300,          22.94864300,           216.52
    16,       19573.02621400,            19573.02621400,       19789.54621400,  1,  4,         216.52000000,           0.00000000,           216.52
    17,       19891.19353500,            19891.19353500,       20107.71353500,  1,  4,         216.52000000,           0.00000000,           216.52
    18,       20358.12905000,            20358.12905000,       20574.64905000,  1,  4,         216.52000000,           0.00000000,           216.52
    19,       20500.78078500,            20574.64905000,       20791.16905000,  1,  4,         290.38826500,          73.86826500,           216.52
    20,       20923.32512700,            20923.32512700,       21139.84512700,  1,  4,         216.52000000,           0.00000000,           216.52
    21,       21857.43450500,            21857.43450500,       22073.95450500,  1,  4,         216.52000000,           0.00000000,           216.52
    22,       23533.45565800,            23533.45565800,       23749.97565800,  1,  4,         216.52000000,           0.00000000,           216.52
    23,       24141.60721700,            24141.60721700,       24358.12721700,  1,  4,         216.52000000,           0.00000000,           216.52
    24,       27813.61255400,            27813.61255400,       28030.13255400,  1,  4,         216.52000000,           0.00000000,           216.52
    25,       28382.79418900,            28382.79418900,       28599.31418900,  1,  4,         216.52000000,           0.00000000,           216.52
    26,       28473.99350000,            28599.31418900,       28815.83418900,  1,  4,         341.84068900,         125.32068900,           216.52
    27,       28932.90038300,            28932.90038300,       29149.42038300,  1,  4,         216.52000000,           0.00000000,           216.52
    28,       30658.48652700,            30658.48652700,       30875.00652700,  1,  4,         216.52000000,           0.00000000,           216.52
    29,       31606.06280000,            31606.06280000,       31822.58280000,  1,  4,         216.52000000,           0.00000000,           216.52
    30,       32422.45424900,            32422.45424900,       32638.97424900,  1,  4,         216.52000000,           0.00000000,           216.52
    31,       34721.32400100,            34721.32400100,       34937.84400100,  1,  4,         216.52000000,           0.00000000,           216.52
    32,       35642.90303400,            35642.90303400,       35859.42303400,  1,  4,         216.52000000,           0.00000000,           216.52
    33,       37055.01093600,            37055.01093600,       37271.53093600,  1,  4,         216.52000000,           0.00000000,           216.52
    34,       37422.75233700,            37422.75233700,       37639.27233700,  1,  4,         216.52000000,           0.00000000,           216.52
    35,       38161.97941400,            38161.97941400,       38378.49941400,  1,  4,         216.52000000,           0.00000000,           216.52
    36,       38901.08106900,            38901.08106900,       39117.60106900,  1,  4,         216.52000000,           0.00000000,           216.52
    37,       38998.71776700,            39117.60106900,       39334.12106900,  1,  4,         335.40330200,         118.88330200,           216.52
    38,       39509.53210400,            39509.53210400,       39726.05210400,  1,  4,         216.52000000,           0.00000000,           216.52
    39,       40597.08374000,            40597.08374000,       40813.60374000,  1,  4,         216.52000000,           0.00000000,           216.52
    40,       41706.60115600,            41706.60115600,       41923.12115600,  1,  4,         216.52000000,           0.00000000,           216.52
    41,       42871.47648400,            42871.47648400,       43087.99648400,  1,  4,         216.52000000,           0.00000000,           216.52
    42,       43009.82541100,            43087.99648400,       43304.51648400,  1,  4,         294.69107300,          78.17107300,           216.52
    43,       44430.45438200,            44430.45438200,       44646.97438200,  1,  4,         216.52000000,           0.00000000,           216.52
    44,       44723.65099000,            44723.65099000,       44940.17099000,  1,  4,         216.52000000,           0.00000000,           216.52
    45,       46367.39147400,            46367.39147400,       46583.91147400,  1,  4,         216.52000000,           0.00000000,           216.52
    46,       46510.84139300,            46583.91147400,       46800.43147400,  1,  4,         289.59008100,          73.07008100,           216.52
    47,       46618.41536900,            46800.43147400,       47016.95147400,  1,  4,         398.53610500,         182.01610500,           216.52
    48,       46807.01277000,            47016.95147400,       47233.47147400,  1,  4,         426.45870400,         209.93870400,           216.52
    49,       48873.78535300,            48873.78535300,       49090.30535300,  1,  4,         216.52000000,           0.00000000,           216.52
    50,       50155.70408900,            50155.70408900,       50372.22408900,  1,  4,         216.52000000,           0.00000000,           216.52
    51,       51663.37136300,            51663.37136300,       51879.89136300,  1,  4,         216.52000000,           0.00000000,           216.52
    52,       51952.73553200,            51952.73553200,       52169.25553200,  1,  4,         216.52000000,           0.00000000,           216.52
    53,       56062.78488000,            56062.78488000,       56279.30488000,  1,  4,         216.52000000,           0.00000000,           216.52
    54,       57488.71208900,            57488.71208900,       57705.23208900,  1,  4,         216.52000000,           0.00000000,           216.52
    55,       57753.75411800,            57753.75411800,       57970.27411800,  1,  4,         216.52000000,           0.00000000,           216.52
    56,       59259.78572300,            59259.78572300,       59476.30572300,  1,  4,         216.52000000,           0.00000000,           216.52
    57,       61460.31799600,            61460.31799600,       61676.83799600,  1,  4,         216.52000000,           0.00000000,           216.52
    58,       61741.52274900,            61741.52274900,       61958.04274900,  1,  4,         216.52000000,           0.00000000,           216.52
    59,       62991.67535600,            62991.67535600,       63208.19535600,  1,  4,         216.52000000,           0.00000000,           216.52
    60,       63853.05819500,            63853.05819500,       64069.57819500,  1,  4,         216.52000000,           0.00000000,           216.52
    61,       65539.37241600,            65539.37241600,       65755.89241600,  1,  4,         216.52000000,           0.00000000,           216.52
    62,       66015.26265200,            66015.26265200,       66231.78265200,  1,  4,         216.52000000,           0.00000000,           216.52
    63,       66248.91914500,            66248.91914500,       66465.43914500,  1,  4,         216.52000000,           0.00000000,           216.52
    64,       66472.60117600,            66472.60117600,       66689.12117600,  1,  4,         216.52000000,           0.00000000,           216.52
    65,       66623.33542600,            66689.12117600,       66905.64117600,  1,  4,         282.30575000,          65.78575000,           216.52
    66,       66675.44683600,            66905.64117600,       67122.16117600,  1,  4,         446.71434000,         230.19434000,           216.52
    67,       68444.28779200,            68444.28779200,       68660.80779200,  1,  4,         216.52000000,           0.00000000,           216.52
    68,       68506.80061300,            68660.80779200,       68877.32779200,  1,  4,         370.52717900,         154.00717900,           216.52
    69,       73173.91503400,            73173.91503400,       73390.43503400,  1,  4,         216.52000000,           0.00000000,           216.52
    70,       73236.31388800,            73390.43503400,       73606.95503400,  1,  4,         370.64114600,         154.12114600,           216.52
    71,       74342.73704300,            74342.73704300,       74559.25704300,  1,  4,         216.52000000,           0.00000000,           216.52
    72,       75327.29354800,            75327.29354800,       75543.81354800,  1,  4,         216.52000000,           0.00000000,           216.52
    73,       75637.83796900,            75637.83796900,       75854.35796900,  1,  4,         216.52000000,           0.00000000,           216.52
    74,       76323.19990500,            76323.19990500,       76539.71990500,  1,  4,         216.52000000,           0.00000000,           216.52
    75,       78187.30112900,            78187.30112900,       78403.82112900,  1,  4,         216.52000000,           0.00000000,           216.52
    76,       79033.85055300,            79033.85055300,      512073.85055300,  2,  4,      433040.00000000,           0.00000000,        433040.00
    77,       79805.23264800,           512073.85055300,      512290.37055300,  1,  4,      432485.13790500,      432268.61790500,           216.52
    78,       83585.80167000,           512290.37055300,      512506.89055300,  1,  4,      428921.08888300,      428704.56888300,           216.52
    79,       85157.06071200,           512506.89055300,      512723.41055300,  1,  4,      427566.34984100,      427349.82984100,           216.52
    80,       87472.00764100,           512723.41055300,      512939.93055300,  1,  4,      425467.92291200,      425251.40291200,           216.52
    81,       87691.87728300,           512939.93055300,      513156.45055300,  1,  4,      425464.57327000,      425248.05327000,           216.52
    82,       89315.27509200,           513156.45055300,      513372.97055300,  1,  4,      424057.69546100,      423841.17546100,           216.52
    83,       89330.72121800,           513372.97055300,      513589.49055300,  1,  4,      424258.76933500,      424042.24933500,           216.52
    84,       89691.54575900,           513589.49055300,      513806.01055300,  1,  4,      424114.46479400,      423897.94479400,           216.52
    85,       90380.41668100,           513806.01055300,      514022.53055300,  1,  4,      423642.11387200,      423425.59387200,           216.52
    86,       91990.06991700,           514022.53055300,      514239.05055300,  1,  4,      422248.98063600,      422032.46063600,           216.52
    87,       94421.40459500,           514239.05055300,      514455.57055300,  1,  4,      420034.16595800,      419817.64595800,           216.52
    88,       94652.44755200,           514455.57055300,      514672.09055300,  1,  4,      420019.64300100,      419803.12300100,           216.52
    89,       94839.92384000,           514672.09055300,      514888.61055300,  1,  4,      420048.68671300,      419832.16671300,           216.52
    90,       95652.94003400,           514888.61055300,      515105.13055300,  1,  4,      419452.19051900,      419235.67051900,           216.52
    91,       96329.68803000,           515105.13055300,      515321.65055300,  1,  4,      418991.96252300,      418775.44252300,           216.52
    92,       96496.19856000,           515321.65055300,      515538.17055300,  1,  4,      419041.97199300,      418825.45199300,           216.52
    93,       97147.76051900,           515538.17055300,      515754.69055300,  1,  4,      418606.93003400,      418390.41003400,           216.52
    94,       98513.58676300,           515754.69055300,      515971.21055300,  1,  4,      417457.62379000,      417241.10379000,           216.52
    95,       98654.83520100,           515971.21055300,      516187.73055300,  1,  4,      417532.89535200,      417316.37535200,           216.52
