1,261490.70747193956,265040.5046163485,257940.91032753064,257243.25251000677,262560.4413543338
2,283955.8710052146,287485.97052153153,280425.7714888976,271066.4001890724,276122.55607585405
3,311650.4945152116,315178.197479118,308122.7915513052,293587.68375591264,298348.22038456035
4,342283.8510440279,345797.6105948796,338770.0914931762,323072.7688518471,327389.8034516943
5,374924.09654478927,378378.038960184,371470.1541293945,358103.33574124274,361988.6601180322
6,408926.5805316762,412342.48165305326,405510.6794102991,397071.0930757659,400563.0391143961
7,444065.6863588576,447478.0427406886,440653.3299770266,439078.17203425616,442192.26311350946
8,479994.54506431974,483359.31932120677,476629.7708074327,483203.95205072465,486052.8303774175
9,516664.8373891429,519962.14909526217,513367.5256830236,529029.7327040118,531644.1704836232
10,554020.8267335569,557329.6117126748,550712.041754439,576151.1941449002,578594.1882201411
11,591840.5474839339,595164.97773906,588516.1172288078,624201.4492201185,626408.38487075
12,630019.9947522102,633315.6688345061,626724.3206699144,673067.7284962279,675103.6975531848
13,668549.157545981,671807.5880049291,665290.7270870329,722500.6068328012,724376.1432183584
14,707424.9013222067,710523.1816695683,704326.6209748451,772449.929700898,774193.5917199755
15,746577.5268921432,749693.3221400903,743461.7316441961,822818.5816287461,824464.6103840851
16,785999.4858588092,789123.810425767,782875.1612918514,873476.6115867298,874991.5148613363
17,825621.5289513512,828650.3559589565,822592.7019437458,924456.5826516338,925922.729231299
18,865534.5273522234,868543.3106507417,862525.7440537051,975640.8041123779,977022.2708075864
19,905604.9693781349,908624.06099149,902585.8777647798,1027081.3365080815,1028361.6428162159
20,945963.1363933006,948973.2521643768,942953.0206222244,1078619.7087109801,1079856.2476570848
21,986427.973764465,989456.7616602714,983399.1858686585,1130328.7335196147,1131487.298505358
22,1027058.8742579336,1030133.6696852243,1023984.0788306429,1182142.37653917,1183239.2199745364
23,1067795.1630618444,1070857.9442582326,1064732.3818654562,1234082.801382446,1235152.6452975313
24,1108607.7489585835,1111683.5767076681,1105531.9212094988,1286138.119358526,1287149.087720395
25,1149604.196679964,1152682.530021273,1146525.8633386549,1338254.7266957597,1339247.3721128604
26,1190666.060421195,1193726.4960752747,1187605.6247671156,1390462.876634621,1391395.5774694367
27,1231839.4552297562,1234855.2904354276,1228823.6200240848,1442730.011485515,1443626.3141468337
28,1273083.0358438673,1276056.6516485172,1270109.4200392175,1495098.0125433288,1495962.449517542
29,1314432.175020375,1317373.6610824885,1311490.6889582616,1547499.6699789618,1548354.2885241401
30,1355867.1759333238,1358804.889326124,1352929.4625405236,1599932.9816526338,1600760.5251229517
31,1397375.4750840676,1400362.013387634,1394388.9367805012,1652411.4996805224,1653196.489924501
32,1438968.743013625,1441973.7707777433,1435963.7152495068,1704927.0034317088,1705677.4501496395
33,1480637.938811459,1483644.4953500358,1477631.3822728824,1757475.3967174299,1758185.0888963528
34,1522373.4756019185,1525321.5331133374,1519425.4180904997,1810073.1309777643,1810785.4314278679
35,1564181.5184042626,1567102.1486542106,1561260.8881543146,1862698.8553382661,1863393.13878716
36,1606082.3429071293,1608949.1526926372,1603215.5331216215,1915323.523758762,1916029.4773192843
37,1647990.8099527329,1650866.4505149743,1645115.1693904914,1968008.4691092484,1968693.5675492955
38,1689956.0839877531,1692850.622174237,1687061.5458012694,2020708.504660101,2021375.617165489
39,1731992.2464500102,1734843.6336885553,1729140.859211465,2073431.6963925182,2074124.6515518671
40,1774137.4353957463,1777031.1204333196,1771243.750358173,2126148.702025381,2126817.6320143812
41,1816286.14425755,1819173.7309411147,1813398.557573985,2178919.4270708314,2179583.724459026
42,1858483.8615947184,1861364.8217322002,1855602.9014572366,2231684.6263337657,2232353.1569831455
43,1900727.1867136757,1903639.5944286357,1897814.7789987158,2284473.412710269,2285112.3536125915
44,1943008.709760211,1945915.3480455137,1940102.0714749082,2337268.701193596,2337880.6419408806
45,1985335.906336426,1988244.9228739964,1982426.8897988556,2390060.2487258315,2390666.866958117
46,2027691.7604695081,2030636.6723192555,2024746.8486197607,2442883.483278643,2443443.1722404985
47,2070067.857246176,2073009.0943985127,2067126.6200938395,2495737.281920293,2496269.6414639275
48,2112476.3995858356,2115400.620283111,2109552.1788885603,2548584.0660269395,2549115.333477437
49,2154952.6988493674,2157870.9163820795,2152034.4813166554,2601430.2621134156,2601954.6204590555
50,2197443.7675662218,2200347.3782946635,2194540.15683778,2654274.5414620074,2654788.294490213
51,2239953.7536468324,2242827.7520733336,2237079.7552203313,2707128.2005922147,2707639.4417132735
52,2282492.2468878627,2285366.911207002,2279617.5825687232,2759992.958731412,2760467.511239368
53,2325027.310739697,2327877.3367565335,2322177.2847228604,2812892.98417745,2813362.674423859
54,2367624.500625403,2370453.529143044,2364795.4721077625,2865771.214849615,2866235.5133842276
55,2410232.870119717,2413014.733595488,2407451.006643946,2918665.265995947,2919139.4184795725
56,2452856.5668953946,2455616.6327590817,2450096.5010317075,2971569.0175434374,2972032.9728863765
57,2495516.4918197696,2498255.398861852,2492777.584777687,3024470.5511080194,3024927.4331897087
58,2538201.8330241977,2540905.972096323,2535497.6939520724,3077369.916819145,3077834.941752564
59,2580896.6208979776,2583585.9132242105,2578207.3285717447,3130287.3537052255,3130745.1129100723
60,2623634.512188687,2626320.7948256973,2620948.2295516767,3183188.97569269,3183630.264651112
61,2666359.796285376,2669059.094728198,2663660.497842554,3236113.279001412,3236546.09568089
62,2709115.5940709086,2711816.340557174,2706414.8475846434,3289043.1151774013,3289466.6566519546
63,2751866.096381747,2754590.263230273,2749141.9295332213,3341991.2578251786,3342400.988723351
64,2794676.422650182,2797403.7006328586,2791949.1446675058,3394916.8924833103,3395326.327971465
65,2837490.736305201,2840227.750160978,2834753.7224494237,3447848.853210788,3448247.4001747984
66,2880307.9796351576,2883021.684134818,2877594.275135497,3500796.5937402025,3501210.750629415
67,2923155.2878623046,2925857.7821148694,2920452.7936097397,3553733.6868345947,3554150.713108418
68,2966035.050311235,2968734.178127909,2963335.9224945605,3606663.4213434653,3607077.8340313295
69,3008902.903738438,3011612.672018418,3006193.135458458,3659612.163277884,3660018.5573004344
70,3051793.6349354535,3054506.807702158,3049080.462168749,3712558.482404878,3712952.429304229
71,3094705.3577952296,3097404.935735276,3092005.7798551833,3765503.9509093016,3765906.302829779
