1,97330.06693571956,97464.86498788444,97195.26888355467,98112.69452441423,98382.90796394138
2,124845.49197743864,124980.65488122684,124710.32907365043,130791.27611978906,130999.36480366244
3,158251.44146666216,158412.94895624366,158089.93397708065,173880.4615523994,174041.4611357848
4,194791.7501394868,194975.91398148562,194607.586297488,221575.12121218693,221705.57845143648
5,233261.33687120178,233495.21240003037,233027.4613423732,271459.84563346335,271565.64406761236
6,272989.52015733963,273242.1945714316,272736.84574324766,322513.71851786814,322611.6720097106
7,313589.2204184138,313856.8426952292,313321.5981415984,374238.7725395349,374320.9155729649
8,354801.4251585041,355091.92429954547,354510.92601746274,426399.99322580063,426475.21642494266
9,396511.64892797207,396835.43378930615,396187.864066638,478809.67763448425,478894.9834191336
10,438586.8902571375,438964.8039114789,438208.97660279606,531378.6930659972,531466.5568836216
11,480911.1444580757,481315.22184260533,480507.06707354606,584084.8318933609,584169.7400781353
12,523463.0308192471,523911.8542273895,523014.20741110476,636862.3735188119,636946.7477415802
13,566175.2727268211,566656.9178640663,565693.627589576,689703.2589369302,689792.5596926222
14,609014.6140631894,609529.7703149745,608499.4578114043,742578.9569287365,742676.4491889364
15,651940.2297664797,652495.0025530509,651385.4569799085,795493.779170371,795597.0652616612
16,694949.395435523,695538.0008196598,694360.7900513862,848434.5654311435,848546.9391517496
17,738026.789310867,738652.3194064694,737401.2592152646,901393.5772103897,901519.8114596767
18,781154.4955056959,781824.0355085747,780484.9555028172,954364.9054002948,954495.888426739
19,824335.0860207655,825040.5765615444,823629.5954799865,1007343.6380702615,1007483.9842946067
20,867542.3566536224,868288.4772676392,866796.2360396055,1060332.1441151428,1060474.4745169636
21,910774.5900581817,911554.3424989812,909994.8376173822,1113327.164041938,1113477.8555207984
22,954029.3366455842,954844.6440809453,953214.0292102231,1166328.1608020533,1166487.6355781301
23,997309.2756337489,998162.3441003861,996456.2071671116,1219327.700643462,1219493.314858475
24,1040601.9682864866,1041490.9734338251,1039712.9631391481,1272330.4373289677,1272502.1451351144
25,1083904.6758284466,1084825.8467506748,1082983.5049062185,1325334.2103427723,1325517.0047616225
26,1127214.449145147,1128172.4315066072,1126256.466783687,1378339.987005048,1378532.1476641712
27,1170530.4475300475,1171526.2421648924,1169534.6528952026,1431345.0867272888,1431545.9664536046
28,1213853.5962040995,1214885.9985292803,1212821.1938789187,1484349.5192645239,1484560.5112775604
29,1257175.9499301112,1258247.5771227265,1256104.3227374959,1537359.9710693702,1537579.289583619
30,1300504.6457657164,1301615.372262902,1299393.9192685308,1590368.758807341,1590594.2893317533
31,1343836.2561732647,1344983.5844202577,1342688.9279262717,1643377.765987393,1643610.70404493
32,1387168.608205345,1388352.0328364577,1385985.1835742323,1696388.6987530359,1696630.3151536009
33,1430503.5563348536,1431725.1005520097,1429282.0121176976,1749400.286796206,1749649.2106784934
34,1473842.148567976,1475101.550380054,1472582.746755898,1802410.557702661,1802667.8004638369
35,1517181.267356371,1518478.6284172824,1515883.9062954597,1855421.66808051,1855687.1868811252
36,1560522.0413429674,1561857.4004338994,1559186.6822520355,1908433.4397843156,1908706.3461206127
37,1603864.92513587,1605237.338344158,1602492.511927582,1961445.0105756088,1961725.8028423851
38,1647208.9837693423,1648619.6937019087,1645798.273836776,2014455.9112487927,2014744.0745900678
39,1690552.2472080183,1692000.2374130164,1689104.2570030203,2067467.9463785347,2067764.1525677762
40,1733896.9753206908,1735382.9188142833,1732411.0318270982,2120479.992153423,2120783.0400473564
41,1777242.180652225,1778765.3653510455,1775718.9959534043,2173491.5796493827,2173802.240218265
42,1820587.2476744421,1822147.7318023115,1819026.7635465728,2226503.9751212224,2226822.2288262728
43,1863933.287732382,1865530.9377648975,1862335.6376998667,2279515.976059365,2279841.974455779
44,1907279.4492324225,1908914.541119001,1905644.357345844,2332528.1408402584,2332861.6769593717
45,1950626.2397392592,1952298.2987469172,1948954.1807316013,2385540.050377761,2385881.2999992776
46,1993972.8929716651,1995682.3471019012,1992263.438841429,2438552.1342386836,2438901.0326723186
47,2037319.8772088166,2039066.4817780396,2035573.2726395936,2491563.936859458,2491920.7365771956
48,2080666.6817077151,2082450.8791600137,2078882.4842554166,2544576.015978385,2544940.3865507357
49,2124013.63533216,2125835.3837248846,2122191.8869394357,2597587.997440353,2597959.9573170026
50,2167360.5271649864,2169219.879625765,2165501.1747042076,2650599.9748034095,2650979.453042361
51,2210707.400449935,2212604.242957429,2208810.5579424407,2703611.9527605483,2703999.045102583
52,2254054.3408540934,2255988.6188128353,2252120.0628953516,2756623.990147385,2757018.6925919754
53,2297401.3547107633,2299373.070906093,2295429.6385154338,2809636.0570424395,2810038.266943525
54,2340748.4788556867,2342757.4936745306,2338739.464036843,2862647.986392449,2863057.882458133
55,2384095.5436241264,2386141.940346427,2382049.146901826,2915660.0283884015,2916077.4554517837
56,2427442.7082471265,2429526.4589695563,2425358.957524697,2968672.082897234,2969097.0266652475
57,2470789.9497569497,2472910.9888894805,2468668.910624419,3021684.1160884937,3022116.6797380634
58,2514137.204202813,2516295.5366023816,2511978.8718032446,3074696.079909025,3075136.1821898287
59,2557484.3816380766,2559679.905949323,2555288.8573268303,3127708.055805686,3128155.712585505
60,2600831.5564608695,2603064.269242692,2598598.843679047,3180719.9891527207,3181175.144551897
61,2644178.613248151,2646448.3591648685,2641908.867331433,3233732.0951640303,3234194.9759653136
62,2687525.803629318,2689832.758495491,2685218.8487631446,3286744.0967240566,3287214.565735196
63,2730872.994011932,2733217.157827559,2728528.830196305,3339756.0982828983,3340234.1555038947
64,2774220.1843930995,2776601.557158181,2771838.811628018,3392768.099842923,3393253.745273776
65,2817567.374772472,2819985.956487009,2815148.793057935,3445780.101404415,3446273.335045125
66,2860914.565155453,2863370.355819442,2858458.7744914643,3498792.1029629605,3499292.924813528
67,2904261.7555361683,2906754.755149613,2901768.7559227236,3551804.1045233523,3552312.5145837762
68,2947608.945915547,2950139.154478448,2945078.7373526464,3604816.10608484,3605332.104355121
69,2990956.1362985214,2993523.5538108735,2988388.7187861693,3657828.107643389,3658351.6941235284
70,3034303.326679349,3036907.9531411575,3031698.7002175404,3710840.109203691,3711371.2838936863
71,3077650.5170604005,3080292.3524716618,3075008.681649139,3763852.1107638115,3764390.8736636657
72,3120997.707441681,3123676.7518023974,3118318.6630809647,3816864.1123237438,3817410.463433454
73,3164344.8978228434,3167061.1511330153,3161628.6445126715,3869876.1138837733,3870430.0532033397
74,3207692.08820358,3210445.5504632043,3204938.625943956,3922888.115444149,3923449.642973574
75,3251039.27858475,3253829.9497938296,3248248.60737567,3975900.1170041733,3976469.232743455
76,3294386.468965919,3297214.3491244544,3291558.588807384,4028912.118564196,4029488.822513334
77,3337733.659346656,3340598.7484546434,3334868.5702386685,4081924.120124572,4082508.4122835677
78,3381080.8497278197,3383983.1477852627,3378178.5516703767,4134936.1216846025,4135528.002053455
79,3424428.0401090994,3427367.547115998,3421488.533102201,4187948.1232445342,4188547.591823243
80,3467775.230490151,3470751.946446501,3464798.5145338005,4240960.124804655,4241567.1815932235
81,3511122.4208709793,3514136.345776786,3508108.4959651725,4293972.126364957,4294586.77136338
82,3554469.6112539535,3557520.7451092126,3551418.4773986945,4346984.127923505,4347606.361131786
83,3597816.801633332,3600905.1444380465,3594728.4588286174,4399996.1294849925,4400625.950903131
84,3641163.9920140468,3644289.5437682173,3638038.440259876,4453008.131045386,4453645.540673381
85,3684511.1823970275,3687673.9431006503,3681348.4216934047,4506020.13260393,4506665.130441784
86,3727858.3727763994,3731058.3424294777,3724658.403123321,4559032.134165421,4559684.720213131
87,3771205.563157568,3774442.7417601016,3767968.384555035,4612044.135725447,4612704.309983013
88,3814552.7535401816,3817827.1410921677,3811278.3659881954,4665056.137284289,4665723.899751712
89,3857899.94392135,3861211.540422791,3854588.3474199087,4718068.138844314,4718743.489521594
90,3901247.1343007223,3904595.939751619,3897898.3288498255,4771080.140405806,4771763.079292943
91,3944594.3246837026,3947980.3390840515,3941208.3102833536,4824092.141964351,4824782.669061346
92,3987941.5150644192,3991364.738414224,3984518.2917146147,4877104.143524744,4877802.258831594
93,4031288.705443796,4034749.1377430563,4027828.2731445353,4930116.145086231,4930821.848602939
94,4074635.895826771,4078133.5370754837,4071138.254578058,4983128.146644779,4983841.438371345
95,4117983.0862075994,4121517.936405768,4114448.2360094306,5036140.148205081,5036861.028141503
96,4161330.276588651,4164902.335736272,4157758.21744103,5089152.149765203,5089880.617911484
97,4204677.4669699315,4208286.735067008,4201068.198872855,5142164.151325135,5142900.207681271
98,4248024.657351094,4251671.134397626,4244378.180304563,5195176.152885164,5195919.797451159
99,4291371.847731831,4295055.533727814,4287688.161735847,5248188.154445541,5248939.387221393
100,4334719.038113,4338439.93305844,4330998.14316756,5301200.156005563,5301958.976991272
